Operation,Workers,Clients,Average Throughput (client),Std Throughput (client),Average Response Time (client),Std Response Time (client),Average Throughput (mw),Std Throughput (mw),Average Response Time (mw),Std Response Time (mw),Average Queue Time (mw),Std Queue Time (mw),Average Queue Length (mw),Std Queue Length (mw),Average Server Time (mw),Std Server Time (mw)
read,16,14,5793.395833333333,219.32295397783167,4.834875,0.18486675343932626,5834.983333333334,221.3999007205098,2.6792214166666666,0.095140984043926,0.2871244166666667,0.026908002069840044,1.6916666666666667,2.988949895595801,2.3711230416666664,0.0747729065916634
read,16,20,6302.529166666666,199.08604766751407,6.348250000000001,0.19790392200028842,6334.825,198.27723132082272,4.111753208333334,0.12043832974287501,1.6478417500000002,0.05263360103993421,10.495833333333334,4.923683620066996,2.444667541666667,0.07259083387419211
read,16,26,6266.354166666667,197.53138510049752,8.3015,0.25847363356222997,6304.075,204.0705498854353,5.988925791666666,0.1825750293737758,3.498117291666667,0.10962784867726333,22.541666666666668,5.177834692803278,2.4696993333333332,0.07554731491157496
read,16,32,6188.479166666667,141.0549893637487,10.342208333333334,0.23370518909822377,6219.566666666667,153.66339528854587,7.947620333333333,0.19321427644149108,5.423856041666666,0.1357399370433544,34.4125,5.571206047175394,2.5009365416666665,0.05728684267107077
read,32,2,836.8916666666667,26.13508385464376,4.7740833333333335,0.1460612345555398,842.9458333333333,25.72076443560771,2.5471943749999997,0.08255175672582549,0.024709708333333334,0.01578438756206758,0.0125,0.14409579565816563,2.4924282916666667,0.07602133630251455
read,32,4,1727.3791666666666,43.0856156443572,4.627875,0.11738104902179086,1739.6875,44.487766288861756,2.477803208333333,0.06677291613366959,0.10695916666666667,0.021036109364865923,0.25,1.016598644179344,2.3449485416666667,0.055597431775578444
read,32,8,3326.491666666667,181.43936344710113,4.823041666666668,0.34660867196073175,3350.9625,196.863849289055,2.590060916666667,0.22801679062447924,0.1907451666666667,0.08778494934890421,0.625,2.070160586417509,2.375721,0.14496795245846578
read,32,14,5653.079166666666,162.76511679768663,4.952333333333333,0.1436478337444391,5695.35,167.73907063024876,2.656651375,0.08350905796199469,0.22048216666666667,0.03757194138431407,1.4791666666666667,3.69546585992846,2.4134628333333334,0.06795684511361878
read,32,20,7606.5625,369.05265503203265,5.268083333333334,0.2803354112795854,7641.891666666666,382.19067500942015,2.856679,0.18423349048349547,0.277907625,0.07780452063713438,2.3625,4.966609216857182,2.5570285833333335,0.12351390114230265
read,32,26,8040.045833333334,2356.2146797644264,39.81362500000001,154.3677784379201,8087.575,2408.940730290019,20.006060208333338,80.28817879469153,0.8221665,5.92171141053303,2.754166666666667,4.972096126225235,19.158556083333334,78.27912222353314
read,32,32,10874.275,441.15696999563795,5.8915,0.2527229120853252,10944.5375,436.5187677192468,3.319656541666667,0.14676086242548705,0.5594186666666666,0.05586463823304814,5.479166666666667,8.201412224889458,2.7377001249999995,0.10824140571363147
read,64,2,833.7791666666667,26.295814439625858,4.791708333333333,0.14763405486609926,839.2375,26.958472829931885,2.5565169166666664,0.0831900984492327,0.021052625,0.010911486107025364,0.0125,0.11133461945657219,2.5055497083333336,0.0769580036069117
read,64,4,1671.1416666666667,46.748556612239426,4.784791666666666,0.133804791042762,1683.6583333333333,46.665639807391415,2.5583711250000003,0.07825598599415488,0.11490620833333333,0.025954418755331953,0.15416666666666667,0.8112592446709969,2.4117427916666667,0.06320419330368679
read,64,8,3347.579166666667,72.48311001741284,4.776541666666666,0.10445374110429648,3367.3875,76.61087249548088,2.5575317500000003,0.06683732061543317,0.17122145833333333,0.028295320841905534,0.6166666666666667,2.0462572562404944,2.360070791666667,0.04994730543574041
read,64,14,5786.229166666667,188.24016970041862,4.839666666666667,0.15973531104779856,5804.025,423.62425054349234,2.6177264435146443,0.09594070212299306,0.23127322175732215,0.040161599118789436,1.4875,4.117501425820251,2.364423179916318,0.06806484449576151
read,64,20,7704.85,235.6834324570313,5.192458333333334,0.1684813981430091,7747.7375,240.04232944790851,2.811546666666666,0.10463138762279552,0.2889908333333333,0.044696463688397726,2.6125,6.012874089128715,2.5008393333333334,0.07565830576028015
read,64,26,9122.520833333334,330.0368173694964,5.70325,0.21351476877573516,9175.4625,477.88056167189865,3.0909116666666665,0.12627011880681333,0.3868385416666667,0.059881531257395836,3.6333333333333333,7.7172125534766085,2.681741416666667,0.08859360811492825
read,64,32,10061.841666666667,592.9129847301758,6.379208333333334,0.41431068721064823,10114.479166666666,570.6575151210717,3.4781030833333326,0.2587996460869316,0.4780475,0.09004550894271816,5.316666666666666,9.509284899646762,2.97551525,0.20642583658944616
write,8,2,843.775,31.46452142948643,4.740333333333334,0.180642430196144,850.1208333333333,31.748982511507972,2.5241276249999998,0.09592932967027598,0.020671166666666668,0.012580418149208161,0.0,0.0,2.4821517083333333,0.08871254259340884
write,8,4,1665.9875,44.77030931582124,4.801041666666666,0.13098339962105923,1677.4083333333333,43.55393824856202,2.5484937916666666,0.07311597251645871,0.07042366666666666,0.028180182788272935,0.17083333333333334,0.9193317414117089,2.4586632083333333,0.0632991984597498
write,8,8,2928.5958333333333,89.47021654069144,5.464416666666667,0.16678247719751457,2943.25,89.15040649979953,3.1330105416666667,0.10608282200625119,0.51466475,0.041342871301696255,0.8791666666666667,2.3047121398169894,2.5971835416666664,0.07510202558120474
write,8,14,3020.508333333333,80.60954975593742,9.271958333333336,0.2481073089418139,3041.5291666666667,82.80197165383746,6.902569375,0.21623224966844992,4.317110208333332,0.15002344255155323,13.4625,3.169983765120841,2.5640827916666664,0.06756688015475948
write,8,20,3021.445833333333,81.72479831966865,13.243083333333335,0.35685702828050603,3035.6875,82.38346816176066,10.781213958333332,0.3092443339173706,8.195973666666667,0.24009621013856297,25.5375,3.111365654227999,2.565818166666667,0.06833924707185964
write,8,26,3017.375,75.87989436076488,17.238125,0.43205772244344004,3038.445833333333,79.49983015779688,14.681429875,0.3861422647750321,12.092344041666667,0.32183104261638024,37.34166666666667,2.899995190685186,2.56724975,0.06495323486634448
write,8,32,2984.4333333333334,75.15203372459602,21.451624999999996,0.5444396230419636,3002.695833333333,74.45722132093053,18.745462791666668,0.4875778111386614,16.128915916666664,0.4220751222512694,49.141666666666666,3.173625181427334,2.5979695416666666,0.0652072834975355
write,16,2,841.6333333333333,23.34099894006731,4.749083333333333,0.13589311473799492,846.8291666666667,22.50894715955236,2.5259344166666664,0.07416029357810926,0.020932,0.012564197630252804,0.016666666666666666,0.1282866386095846,2.4828594999999996,0.0685689302007133
write,16,4,1677.8208333333334,41.95481210441629,4.766666666666667,0.1173581817228534,1689.6666666666667,42.39085583352223,2.5443930833333335,0.06170073853061364,0.09156820833333333,0.024846511632242132,0.24166666666666667,0.9373320398125391,2.430881,0.055143252566368685
write,16,8,3322.1583333333333,83.13285186959548,4.815499999999999,0.12364986333566597,3338.7625,79.2922527701943,2.5701716666666665,0.07472492637878746,0.14733699999999997,0.03581694737126289,0.5708333333333333,1.954284889204474,2.4058679166666668,0.05521694968829822
write,16,14,5582.716666666666,151.4480279184596,5.015333333333333,0.1389225324198598,5618.691666666667,150.10265919851597,2.7800097083333335,0.08624201451310487,0.301956,0.033704411712271336,1.7625,3.277578514773077,2.460647333333333,0.057763071946748505
write,16,20,6131.9625,141.2612740344678,6.523375000000001,0.1517976831538567,6160.7875,139.1239199960336,4.226713583333333,0.10715265010220734,1.692990375,0.05639776815616786,10.558333333333334,4.870362651491492,2.514851541666667,0.054178876858175296
write,16,26,6176.1,162.3098127465112,8.421125,0.2457777021421856,6216.870833333333,172.44213141078697,6.085195916666667,0.20907953296636272,3.557729875,0.12634987453647037,22.458333333333332,4.931999235346823,2.5089943333333333,0.08293320266429005
write,16,32,6222.191666666667,130.82216974820824,10.286666666666667,0.2159220118520378,6258.404166666666,130.60944681618176,7.920772041666667,0.17615934557872967,5.411044125,0.125821706886838,33.97083333333333,4.97726876143638,2.490542375,0.05013205972556289
write,32,2,880.4166666666666,22.253609864970564,4.5385,0.11792239132823346,886.0625,21.902032012490317,2.4305276250000003,0.06897147196763163,0.019200625000000002,0.008600669918018186,0.0,0.0,2.385801708333333,0.06294627539237185
write,32,4,1702.6166666666666,35.566940442505384,4.695916666666666,0.0985288933120345,1712.9833333333333,35.50484281502153,2.516094458333334,0.061375748912066964,0.10495499999999999,0.02304316380895557,0.2,0.9559328069382037,2.387732708333333,0.05069462671713728
write,32,8,3416.0,87.72780268544709,4.683458333333333,0.12396229659170609,3432.6041666666665,86.03058218117762,2.52025925,0.06660761924655886,0.15309166666666668,0.03248895414050219,0.5625,1.7465596787104274,2.3494481666666664,0.05007760692618286
write,32,14,5827.033333333334,151.608305782196,4.805458333333333,0.12942340076920658,5868.691666666667,155.71975126633453,2.5955807083333338,0.07888808339671224,0.22032725,0.035515536796057776,1.6958333333333333,4.476248725208449,2.357547416666667,0.054635457397316144
write,32,20,7746.683333333333,297.0538737420544,5.168291666666666,0.20480217604072992,7785.679166666667,279.1660495944387,2.7942909583333337,0.1059990480276109,0.2579465833333333,0.03100740076312551,2.4791666666666665,4.854319490174886,2.51740275,0.08910175759563782
write,32,26,8892.920833333334,594.1347194333308,5.870083333333333,0.43170673416518585,8945.55,594.9528985259548,3.20566175,0.2406319424539108,0.35571149999999996,0.047405309108071426,3.5875,5.8546417946731,2.8294569583333335,0.20667774125039798
write,32,32,10950.5625,699.3831204822441,5.868208333333333,0.42857128407880946,11022.375,713.4128601278617,3.313899541666667,0.24307582101072928,0.577169125,0.06194827416847808,6.525,8.416423971534421,2.71803325,0.19456178931475687
write,64,2,866.7791666666667,26.404901268857856,4.6118749999999995,0.14461398987285293,871.8333333333334,26.227786642979982,2.462932916666667,0.0841464225966198,0.023498875,0.020399939453131292,0.041666666666666664,0.23839888985354582,2.412603458333334,0.07651277092595805
write,64,4,1730.9666666666667,35.51531777098129,4.6187916666666675,0.0963160241045209,1742.6,35.64501878266775,2.480318375,0.0623026727119747,0.11271683333333334,0.024133128603776505,0.1125,0.7652562674109343,2.3441635416666666,0.04864669439631673
write,64,8,3405.616666666667,85.92778746306962,4.697208333333333,0.12364799516574325,3422.175,82.45654745120743,2.519982125,0.06974247730510987,0.17562604166666668,0.029007266463715625,0.6333333333333333,2.05747268835321,2.3229737916666666,0.051324175323061924
write,64,14,5957.275,144.13350752559865,4.699958333333333,0.11785565924307853,6001.666666666667,137.84257185810725,2.5351860000000004,0.06817816143067329,0.209686125,0.029271400889368974,1.225,3.484484438071604,2.3083323333333334,0.05040978563155971
write,64,20,8058.216666666666,331.63813478055454,4.969625,0.2151467947830953,8103.075,328.96715921350597,2.706842458333333,0.12019542151573633,0.26413370833333333,0.03989219058229723,2.404166666666667,5.277169518890009,2.4238235416666667,0.09767434800884126
write,64,26,9102.370833333332,515.7216011154111,5.729291666666667,0.34899724605580024,9155.758333333333,512.8558321134464,3.115694916666667,0.20627566589131438,0.357053625,0.05273182047861133,4.129166666666666,8.211889490839663,2.738372791666667,0.17885714894338794
write,64,32,9601.779166666667,724.6645661651808,6.700541666666666,0.5227959496315799,9667.075,691.5165695047239,3.6068845416666666,0.2930787979462977,0.43457666666666667,0.06885760166946603,4.0875,9.00979534361859,3.1515922916666668,0.2576766562608177
